osmid,y,x,highway,street_count,ref,junction,geometry
42818606,40.7477084,-73.9432473,,3,,,POINT (-73.9432473 40.7477084)
42819655,40.7448206,-73.948204,,3,,,POINT (-73.948204 40.7448206)
42821393,40.7474202,-73.9414362,traffic_signals,4,,,POINT (-73.9414362 40.7474202)
42823482,40.7401161,-73.9596127,,4,,,POINT (-73.9596127 40.7401161)
42824071,40.765215,-73.939419,,4,,,POINT (-73.939419 40.765215)
42824080,40.764616,-73.937796,stop,4,,,POINT (-73.937796 40.764616)
42824085,40.7642579,-73.9370141,,4,,,POINT (-73.9370141 40.7642579)
42825525,40.7494155,-73.9543388,,3,,,POINT (-73.9543388 40.7494155)
42825534,40.7490527,-73.9522085,traffic_signals,4,,,POINT (-73.9522085 40.7490527)
42825539,40.7489444,-73.9516444,,4,,,POINT (-73.9516444 40.7489444)
42825542,40.7485546,-73.9496291,traffic_signals,5,,,POINT (-73.9496291 40.7485546)
42825544,40.748113,-73.9473607,traffic_signals,4,,,POINT (-73.9473607 40.748113)
42825546,40.7476667,-73.9450503,traffic_signals,4,,,POINT (-73.9450503 40.7476667)
42825551,40.7474113,-73.9437238,traffic_signals,3,,,POINT (-73.9437238 40.7474113)
42825558,40.7461432,-73.9417221,traffic_signals,3,,,POINT (-73.9417221 40.7461432)
42825865,40.761344,-73.935396,traffic_signals,4,,,POINT (-73.935396 40.761344)
42825868,40.7598888,-73.9367867,traffic_signals,4,,,POINT (-73.9367867 40.7598888)
42825874,40.7580065,-73.9386001,,3,,,POINT (-73.9386001 40.7580065)
42825876,40.756487,-73.94004,,3,,,POINT (-73.94004 40.756487)
42825879,40.755234,-73.941239,traffic_signals,4,,,POINT (-73.941239 40.755234)
42825882,40.753998,-73.94243,traffic_signals,4,,,POINT (-73.94243 40.753998)
42825887,40.7525506,-73.9438228,traffic_signals,4,,,POINT (-73.9438228 40.7525506)
42825900,40.7495081,-73.9466666,traffic_signals,4,,,POINT (-73.9466666 40.7495081)
42825901,40.7488584,-73.9471114,traffic_signals,4,,,POINT (-73.9471114 40.7488584)
42825906,40.7473679,-73.9476083,traffic_signals,4,,,POINT (-73.9476083 40.7473679)
42825913,40.7466807,-73.9478404,traffic_signals,4,,,POINT (-73.9478404 40.7466807)
42825916,40.7459865,-73.9480715,traffic_signals,4,,,POINT (-73.9480715 40.7459865)
42825919,40.7452936,-73.9483009,traffic_signals,4,,,POINT (-73.9483009 40.7452936)
42825925,40.743912,-73.9487635,,3,,,POINT (-73.9487635 40.743912)
42825933,40.7425326,-73.949228,traffic_signals,4,,,POINT (-73.949228 40.7425326)
42826070,40.7404501,-73.9499161,,3,,,POINT (-73.9499161 40.7404501)
42826801,40.7673348,-73.9371757,,3,,,POINT (-73.9371757 40.7673348)
42826802,40.7669013,-73.9383723,,3,,,POINT (-73.9383723 40.7669013)
42826813,40.7637352,-73.9413907,,3,,,POINT (-73.9413907 40.7637352)
42826820,40.759308,-73.944167,,3,,,POINT (-73.944167 40.759308)
42826823,40.757799,-73.945814,traffic_signals,3,,,POINT (-73.945814 40.757799)
42826825,40.7565182,-73.9472123,traffic_signals,3,,,POINT (-73.9472123 40.7565182)
42826837,40.7541784,-73.9493907,traffic_signals,3,,,POINT (-73.9493907 40.7541784)
42826843,40.7524399,-73.9509023,traffic_signals,3,,,POINT (-73.9509023 40.7524399)
42826850,40.7505913,-73.9522616,,3,,,POINT (-73.9522616 40.7505913)
42826856,40.7485811,-73.9521933,,4,,,POINT (-73.9521933 40.7485811)
42826857,40.7482677,-73.952248,,4,,,POINT (-73.952248 40.7482677)
42826860,40.747575,-73.95248,,3,,,POINT (-73.95248 40.747575)
42826864,40.7468835,-73.952713,traffic_signals,4,,,POINT (-73.952713 40.7468835)
42826868,40.7461914,-73.9529451,traffic_signals,4,,,POINT (-73.9529451 40.7461914)
42826872,40.7455002,-73.9531773,traffic_signals,4,,,POINT (-73.9531773 40.7455002)
42826875,40.7448067,-73.9534089,traffic_signals,4,,,POINT (-73.9534089 40.7448067)
42826878,40.7441117,-73.9536422,traffic_signals,4,,,POINT (-73.9536422 40.7441117)
42826882,40.7434296,-73.9538694,traffic_signals,4,,,POINT (-73.9538694 40.7434296)
42826890,40.7420235,-73.9543437,traffic_signals,4,,,POINT (-73.9543437 40.7420235)
42826898,40.7413557,-73.9545741,,3,,,POINT (-73.9545741 40.7413557)
42826923,40.7419836,-73.9541215,traffic_signals,4,,,POINT (-73.9541215 40.7419836)
42826926,40.7426931,-73.9538853,traffic_signals,3,,,POINT (-73.9538853 40.7426931)
42830910,40.7479638,-73.942506,,3,,,POINT (-73.942506 40.7479638)
42832449,40.7438786,-73.9562086,stop,4,,,POINT (-73.9562086 40.7438786)
42832453,40.742981,-73.9518215,traffic_signals,5,,,POINT (-73.9518215 40.742981)
42832462,40.7427318,-73.9504735,,3,,,POINT (-73.9504735 40.7427318)
42832467,40.741983,-73.9463933,traffic_signals,3,,,POINT (-73.9463933 40.741983)
42832477,40.7412542,-73.9426441,,3,,,POINT (-73.9426441 40.7412542)
42832478,40.7411894,-73.9422986,traffic_signals,4,,,POINT (-73.9422986 40.7411894)
42832494,40.7405526,-73.9382029,traffic_signals,4,,,POINT (-73.9382029 40.7405526)
42832499,40.7404678,-73.9372795,traffic_signals,4,,,POINT (-73.9372795 40.7404678)
42833283,40.7450576,-73.9383302,,3,,,POINT (-73.9383302 40.7450576)
42833287,40.7434167,-73.9385783,,3,,,POINT (-73.9385783 40.7434167)
42833299,40.738175,-73.940606,,3,,,POINT (-73.940606 40.738175)
42833380,40.7433968,-73.9384118,,3,,,POINT (-73.9384118 40.7433968)
42836082,40.7428732,-73.9586943,,4,,,POINT (-73.9586943 40.7428732)
42836084,40.7424777,-73.9566721,stop,4,,,POINT (-73.9566721 40.7424777)
42836093,40.7419294,-73.9537796,,4,,,POINT (-73.9537796 40.7419294)
42836329,40.7397953,-73.9427603,,3,,,POINT (-73.9427603 40.7397953)
42836338,40.7406907,-73.9473805,stop,4,,,POINT (-73.9473805 40.7406907)
42836343,40.7411365,-73.9496907,,3,,,POINT (-73.9496907 40.7411365)
42836389,40.7418922,-73.9498212,,4,,,POINT (-73.9498212 40.7418922)
42843268,40.7456135,-73.9461769,,3,,,POINT (-73.9461769 40.7456135)
42843270,40.746413,-73.9502674,traffic_signals,4,,,POINT (-73.9502674 40.746413)
42843274,40.7473367,-73.9550486,stop,4,,,POINT (-73.9550486 40.7473367)
42843373,40.760202,-73.937489,traffic_signals,3,,,POINT (-73.937489 40.760202)
42844233,40.7424742,-73.9527543,traffic_signals,4,,,POINT (-73.9527543 40.7424742)
42844241,40.7431897,-73.9514078,traffic_signals,4,,,POINT (-73.9514078 40.7431897)
42844248,40.7435472,-73.9507136,,3,,,POINT (-73.9507136 40.7435472)
42844251,40.7440892,-73.9496847,traffic_signals,4,,,POINT (-73.9496847 40.7440892)
42844256,40.7450853,-73.9475086,,3,,,POINT (-73.9475086 40.7450853)
42844259,40.7454691,-73.9465388,,3,,,POINT (-73.9465388 40.7454691)
42844264,40.7458232,-73.9456423,traffic_signals,5,,,POINT (-73.9456423 40.7458232)
42844271,40.7464383,-73.9439862,traffic_signals,3,,,POINT (-73.9439862 40.7464383)
42844297,40.748034,-73.9397488,,3,,,POINT (-73.9397488 40.748034)
42844299,40.7482804,-73.9391782,traffic_signals,3,,,POINT (-73.9391782 40.7482804)
42844301,40.7483715,-73.9389193,,3,,,POINT (-73.9389193 40.7483715)
42844306,40.7489275,-73.9373948,traffic_signals,7,,yes,POINT (-73.9373948 40.7489275)
42852816,40.7421891,-73.9589108,,4,,,POINT (-73.9589108 40.7421891)
42852827,40.7435796,-73.9584461,,3,,,POINT (-73.9584461 40.7435796)
42855824,40.7457192,-73.9504959,traffic_signals,4,,,POINT (-73.9504959 40.7457192)
42856246,40.738676,-73.9408062,traffic_signals,3,,,POINT (-73.9408062 40.738676)
42856255,40.7349656,-73.9385695,,3,,,POINT (-73.9385695 40.7349656)
42856261,40.7337615,-73.9374154,traffic_signals,3,,,POINT (-73.9374154 40.7337615)
42859014,40.739111,-73.9429947,traffic_signals,3,,,POINT (-73.9429947 40.739111)
42860106,40.7468925,-73.9390563,turning_circle,1,,,POINT (-73.9390563 40.7468925)
42860527,40.7459516,-73.9555147,stop,4,,,POINT (-73.9555147 40.7459516)
42860531,40.7450298,-73.950723,traffic_signals,4,,,POINT (-73.950723 40.7450298)
42860546,40.7436324,-73.9404587,stop,4,,,POINT (-73.9404587 40.7436324)
42860563,40.7433081,-73.9376553,traffic_signals,4,,,POINT (-73.9376553 40.7433081)
42860570,40.7432011,-73.9367223,traffic_signals,4,,,POINT (-73.9367223 40.7432011)
42861161,40.7508947,-73.9414712,,3,,,POINT (-73.9414712 40.7508947)
42861164,40.7502504,-73.9420716,,4,,,POINT (-73.9420716 40.7502504)
42861168,40.7482328,-73.9438682,,3,,,POINT (-73.9438682 40.7482328)
42861190,40.756212,-73.936581,,4,,,POINT (-73.936581 40.756212)
42861193,40.75516,-73.937549,stop,4,,,POINT (-73.937549 40.75516)
42861196,40.753898,-73.93871,,4,,,POINT (-73.93871 40.753898)
42861200,40.75264,-73.939871,,4,,,POINT (-73.939871 40.75264)
42861204,40.7513332,-73.9410644,,3,,,POINT (-73.9410644 40.7513332)
42866384,40.7354379,-73.9370583,,3,,,POINT (-73.9370583 40.7354379)
42866500,40.7463427,-73.9428053,,3,,,POINT (-73.9428053 40.7463427)
42866502,40.7451988,-73.9420334,,1,,,POINT (-73.9420334 40.7451988)
42866507,40.744817,-73.942874,,1,,,POINT (-73.942874 40.744817)
42866842,40.7452614,-73.9557423,,4,,,POINT (-73.9557423 40.7452614)
42866845,40.7445659,-73.9559769,,4,,,POINT (-73.9559769 40.7445659)
42866850,40.7431966,-73.9564373,,4,,,POINT (-73.9564373 40.7431966)
42866903,40.7531892,-73.9467482,,4,,,POINT (-73.9467482 40.7531892)
42866905,40.7510056,-73.9488007,,4,,,POINT (-73.9488007 40.7510056)
42866908,40.7499921,-73.9491858,traffic_signals,4,,,POINT (-73.9491858 40.7499921)
42866912,40.7492998,-73.9494153,traffic_signals,4,,,POINT (-73.9494153 40.7492998)
42866920,40.7477976,-73.9498113,traffic_signals,4,,,POINT (-73.9498113 40.7477976)
42866924,40.7471086,-73.9500382,traffic_signals,4,,,POINT (-73.9500382 40.7471086)
42866935,40.7443382,-73.9509526,traffic_signals,4,,,POINT (-73.9509526 40.7443382)
42866942,40.7436586,-73.951292,traffic_signals,4,,,POINT (-73.951292 40.7436586)
42866953,40.7422151,-73.951413,,3,,,POINT (-73.951413 40.7422151)
42867027,40.762836,-73.938901,stop,4,,,POINT (-73.938901 40.762836)
42867029,40.7611,-73.93998,traffic_signals,4,,,POINT (-73.93998 40.7611)
42867035,40.758398,-73.941662,stop,4,,,POINT (-73.941662 40.758398)
42867040,40.756441,-73.943547,,3,,,POINT (-73.943547 40.756441)
42867657,40.741356,-73.9370928,stop,4,,,POINT (-73.9370928 40.741356)
42867660,40.7381931,-73.9377342,,4,,,POINT (-73.9377342 40.7381931)
42872006,40.749424,-73.940535,,4,,,POINT (-73.940535 40.749424)
42872008,40.7501879,-73.9398386,traffic_signals,3,,,POINT (-73.9398386 40.7501879)
42872016,40.7506253,-73.9394341,traffic_signals,3,,,POINT (-73.9394341 40.7506253)
42872024,40.75182,-73.938333,,4,,,POINT (-73.938333 40.75182)
42872027,40.753079,-73.93717,,4,,,POINT (-73.93717 40.753079)
42872047,40.7444157,-73.9403225,,3,,,POINT (-73.9403225 40.7444157)
42872051,40.7423339,-73.9411635,,3,,,POINT (-73.9411635 40.7423339)
42872054,40.7416958,-73.9418218,,3,,,POINT (-73.9418218 40.7416958)
42872060,40.7404918,-73.942527,,3,,,POINT (-73.942527 40.7404918)
42875525,40.7430613,-73.9427639,,3,,,POINT (-73.9427639 40.7430613)
42876743,40.758984,-73.943296,,4,,,POINT (-73.943296 40.758984)
42876747,40.758683,-73.942456,,4,,,POINT (-73.942456 40.758683)
42876752,40.758111,-73.940862,,4,,,POINT (-73.940862 40.758111)
42876757,40.757809,-73.940022,stop,4,,,POINT (-73.940022 40.757809)
42876760,40.757031,-73.938119,,4,,,POINT (-73.938119 40.757031)
42876764,40.75661,-73.937327,traffic_signals,4,,,POINT (-73.937327 40.75661)
42880274,40.7414649,-73.9380194,,3,,,POINT (-73.9380194 40.7414649)
42889756,40.760517,-73.938342,,3,,,POINT (-73.938342 40.760517)
42889760,40.755649,-73.94205,,3,,,POINT (-73.94205 40.755649)
42889767,40.7496824,-73.9476295,,3,,,POINT (-73.9476295 40.7496824)
42890426,40.7539352,-73.948456,,4,,,POINT (-73.948456 40.7539352)
42890429,40.7519416,-73.9501716,,4,,,POINT (-73.9501716 40.7519416)
42890434,40.7504378,-73.9514708,,4,,,POINT (-73.9514708 40.7504378)
42890438,40.7498105,-73.9520131,,3,,,POINT (-73.9520131 40.7498105)
42890447,40.763423,-73.940535,,4,,,POINT (-73.940535 40.763423)
42890450,40.7616908,-73.9416136,traffic_signals,4,,,POINT (-73.9416136 40.7616908)
42890454,40.75733,-73.945067,,3,,,POINT (-73.945067 40.75733)
42890982,40.743722,-73.9421183,,3,,,POINT (-73.9421183 40.743722)
42892924,40.75598,-73.939087,,4,,,POINT (-73.939087 40.75598)
42892927,40.755557,-73.938294,stop,4,,,POINT (-73.938294 40.755557)
42895302,40.755657,-73.945676,stop,4,,,POINT (-73.945676 40.755657)
42895303,40.75481,-73.944019,stop,4,,,POINT (-73.944019 40.75481)
42895308,40.753459,-73.941406,,4,,,POINT (-73.941406 40.753459)
42895311,40.753037,-73.940616,traffic_signals,4,,,POINT (-73.940616 40.753037)
42895790,40.7473943,-73.9383259,turning_circle,1,,,POINT (-73.9383259 40.7473943)
42897737,40.7433777,-73.9429806,,3,,,POINT (-73.9429806 40.7433777)
42900397,40.7462255,-73.9455263,,3,,,POINT (-73.9455263 40.7462255)
42901424,40.7384107,-73.9386311,traffic_signals,4,,,POINT (-73.9386311 40.7384107)
42901523,40.7399992,-73.9476101,,3,,,POINT (-73.9476101 40.7399992)
42901546,40.7421228,-73.958591,,3,,,POINT (-73.958591 40.7421228)
42906413,40.756875,-73.94435,,4,,,POINT (-73.94435 40.756875)
42906419,40.756059,-73.942822,stop,4,,,POINT (-73.942822 40.756059)
42906425,40.754719,-73.94025,,4,,,POINT (-73.94025 40.754719)
42906428,40.754296,-73.939456,stop,4,,,POINT (-73.939456 40.754296)
42909195,40.76313,-73.939717,,4,,,POINT (-73.939717 40.76313)
42909201,40.7613932,-73.9407949,,4,,,POINT (-73.9407949 40.7613932)
42909227,40.7535789,-73.9476435,,4,,,POINT (-73.9476435 40.7535789)
42909231,40.7514585,-73.949464,,4,,,POINT (-73.949464 40.7514585)
42909236,40.7502518,-73.9505029,,4,,,POINT (-73.9505029 40.7502518)
42911782,40.7460292,-73.9344235,traffic_signals;crossing,4,,,POINT (-73.9344235 40.7460292)
42917508,40.7492779,-73.9454671,,3,,,POINT (-73.9454671 40.7492779)
42917509,40.7490431,-73.94426,,3,,,POINT (-73.94426 40.7490431)
42920889,40.7516905,-73.9418628,traffic_signals,4,,,POINT (-73.9418628 40.7516905)
42920892,40.7512566,-73.9422771,traffic_signals,4,,,POINT (-73.9422771 40.7512566)
42920894,40.7506555,-73.942834,,3,,,POINT (-73.942834 40.7506555)
42920903,40.7484073,-73.9447725,,4,,,POINT (-73.9447725 40.7484073)
42926487,40.7625376,-73.9380691,traffic_signals,4,,,POINT (-73.9380691 40.7625376)
42926489,40.7608095,-73.9391559,traffic_signals,4,,,POINT (-73.9391559 40.7608095)
42931320,40.7520575,-73.9427036,,4,,,POINT (-73.9427036 40.7520575)
42935231,40.7451821,-73.937263,traffic_signals,3,,,POINT (-73.937263 40.7451821)
42935560,40.7441032,-73.9445549,,1,,,POINT (-73.9445549 40.7441032)
42938169,40.7452429,-73.9376818,traffic_signals,4,,,POINT (-73.9376818 40.7452429)
60007381,40.7676178,-74.0215245,motorway_junction,3,,,POINT (-74.0215245 40.7676178)
61271722,40.7715377,-73.9942123,,4,,,POINT (-73.9942123 40.7715377)
61272284,40.780231,-73.9875459,,3,,,POINT (-73.9875459 40.780231)
61272887,40.7729617,-73.9936483,,2,,,POINT (-73.9936483 40.7729617)
61273004,40.7707028,-73.9944205,,4,,,POINT (-73.9944205 40.7707028)
61275380,40.7699411,-73.994536,,4,,,POINT (-73.994536 40.7699411)
62915509,40.7630722,-73.9995988,,4,,,POINT (-73.9995988 40.7630722)
62915525,40.7625524,-74.0002895,,4,,,POINT (-74.0002895 40.7625524)
62915527,40.7636288,-73.9989729,,3,,,POINT (-73.9989729 40.7636288)
62915531,40.7648743,-73.9980477,,3,,,POINT (-73.9980477 40.7648743)
62915536,40.766122,-73.9971388,traffic_signals,4,,,POINT (-73.9971388 40.766122)
62915549,40.7619764,-74.0010599,traffic_signals,4,,,POINT (-74.0010599 40.7619764)
100522479,40.7509396,-73.9785441,,3,,,POINT (-73.9785441 40.7509396)
100522728,40.7552761,-73.9752669,traffic_signals,4,,,POINT (-73.9752669 40.7552761)
100522741,40.7546355,-73.9757004,traffic_signals,4,,,POINT (-73.9757004 40.7546355)
103855292,40.7816761,-74.0148984,traffic_signals,4,,,POINT (-74.0148984 40.7816761)
103855294,40.7823667,-74.016406,,4,,,POINT (-74.016406 40.7823667)
103855295,40.7830949,-74.0179497,,4,,,POINT (-74.0179497 40.7830949)
103855296,40.7840382,-74.0200054,traffic_signals,3,,,POINT (-74.0200054 40.7840382)
103855299,40.7808745,-74.0326356,,3,,,POINT (-74.0326356 40.7808745)
103855310,40.7754345,-74.0222279,,4,,,POINT (-74.0222279 40.7754345)
103855312,40.775858,-74.023133,traffic_signals,4,,,POINT (-74.023133 40.775858)
103855313,40.7764193,-74.0243576,stop,4,,,POINT (-74.0243576 40.7764193)
103855315,40.7769445,-74.0255,,4,,,POINT (-74.0255 40.7769445)
103855317,40.778046,-74.027882,traffic_signals,3,,,POINT (-74.027882 40.778046)
103855536,40.7825555,-74.0292672,,3,,,POINT (-74.0292672 40.7825555)
103855538,40.7832276,-74.0287708,,3,,,POINT (-74.0287708 40.7832276)
103855553,40.7810712,-74.030573,,3,,,POINT (-74.030573 40.7810712)
103855555,40.781934,-74.029833,,3,,,POINT (-74.029833 40.781934)
103855560,40.7833355,-74.0290041,,3,,,POINT (-74.0290041 40.7833355)
103855561,40.784381,-74.028229,,3,,,POINT (-74.028229 40.784381)
103855574,40.7778057,-74.0202727,,4,,,POINT (-74.0202727 40.7778057)
103855578,40.7782625,-74.0197048,,3,,,POINT (-74.0197048 40.7782625)
103855580,40.7788632,-74.0192217,,3,,,POINT (-74.0192217 40.7788632)
103855582,40.7794494,-74.0187506,traffic_signals,4,,,POINT (-74.0187506 40.7794494)
103855583,40.780036,-74.0182949,traffic_signals,4,,,POINT (-74.0182949 40.780036)
103855585,40.7806312,-74.0178027,,4,,,POINT (-74.0178027 40.7806312)
103855587,40.781199,-74.0173451,,4,,,POINT (-74.0173451 40.781199)
103855588,40.7817921,-74.0168761,,4,,,POINT (-74.0168761 40.7817921)
103855590,40.7829602,-74.0159411,,4,,,POINT (-74.0159411 40.7829602)
103855592,40.7835388,-74.0154665,,4,,,POINT (-74.0154665 40.7835388)
103855619,40.769788,-74.0265567,traffic_signals,4,,,POINT (-74.0265567 40.769788)
103855623,40.7701473,-74.026279,traffic_signals,4,,,POINT (-74.026279 40.7701473)
103855625,40.7708172,-74.0257865,,4,,,POINT (-74.0257865 40.7708172)
103855627,40.7714244,-74.0253276,,4,,,POINT (-74.0253276 40.7714244)
103855629,40.7719972,-74.0248816,,4,,,POINT (-74.0248816 40.7719972)
103855631,40.7725682,-74.0244396,,4,,,POINT (-74.0244396 40.7725682)
103855633,40.7731436,-74.024001,traffic_signals,4,,,POINT (-74.024001 40.7731436)
103855635,40.7737373,-74.0235557,traffic_signals,4,,,POINT (-74.0235557 40.7737373)
103855637,40.7743013,-74.0231077,,4,,,POINT (-74.0231077 40.7743013)
103855639,40.7748723,-74.0226643,,4,,,POINT (-74.0226643 40.7748723)
103855641,40.7760042,-74.0217772,,4,,,POINT (-74.0217772 40.7760042)
103855643,40.776592,-74.021317,,4,,,POINT (-74.021317 40.776592)
103855645,40.7771746,-74.0208589,,4,,,POINT (-74.0208589 40.7771746)
103855654,40.7647473,-74.0289895,,3,,,POINT (-74.0289895 40.7647473)
103855656,40.7653912,-74.0285809,stop,4,,,POINT (-74.0285809 40.7653912)
103855660,40.7660287,-74.0281765,traffic_signals,4,,,POINT (-74.0281765 40.7660287)
103855662,40.7666536,-74.02778,,4,,,POINT (-74.02778 40.7666536)
103855664,40.7672659,-74.0274083,,4,,,POINT (-74.0274083 40.7672659)
103855666,40.7678803,-74.0270048,,3,,,POINT (-74.0270048 40.7678803)
103855668,40.7680557,-74.0268896,,3,,,POINT (-74.0268896 40.7680557)
103855742,40.7550161,-74.0357203,traffic_signals,3,,,POINT (-74.0357203 40.7550161)
103856101,40.7809155,-74.0224268,,3,,,POINT (-74.0224268 40.7809155)
103856530,40.7619015,-74.0264811,,4,,,POINT (-74.0264811 40.7619015)
103856533,40.7620989,-74.0261273,,3,,,POINT (-74.0261273 40.7620989)
103856540,40.7643082,-74.0236614,,3,,,POINT (-74.0236614 40.7643082)
103856544,40.7649299,-74.0235336,,4,,,POINT (-74.0235336 40.7649299)
103856729,40.7455918,-74.0261887,,3,,,POINT (-74.0261887 40.7455918)
103856986,40.7363648,-74.0279739,,2,,,POINT (-74.0279739 40.7363648)
103858326,40.772112,-74.0132312,,3,,,POINT (-74.0132312 40.772112)
103858344,40.7765265,-74.0141105,,3,,,POINT (-74.0141105 40.7765265)
103858345,40.77718,-74.0138247,traffic_signals,3,,,POINT (-74.0138247 40.77718)
103858357,40.7791348,-74.0180791,,3,,,POINT (-74.0180791 40.7791348)
103858361,40.7784211,-74.0130405,traffic_signals,3,,,POINT (-74.0130405 40.7784211)
103858530,40.7702658,-74.0292761,traffic_signals,3,,,POINT (-74.0292761 40.7702658)
103858532,40.7701449,-74.0293509,traffic_signals,3,,,POINT (-74.0293509 40.7701449)
103858534,40.7735589,-74.0281548,,3,,,POINT (-74.0281548 40.7735589)
103858535,40.7737337,-74.0280206,,3,,,POINT (-74.0280206 40.7737337)
103858562,40.7669865,-74.0249439,traffic_signals,4,,,POINT (-74.0249439 40.7669865)
103858568,40.7677822,-74.0199622,,3,,,POINT (-74.0199622 40.7677822)
103858571,40.7679029,-74.0197074,,1,,,POINT (-74.0197074 40.7679029)
103858585,40.7713638,-74.0286173,traffic_signals,3,,,POINT (-74.0286173 40.7713638)
103858587,40.7710801,-74.0287521,traffic_signals,5,,,POINT (-74.0287521 40.7710801)
103858671,40.7724734,-74.0158908,,3,,,POINT (-74.0158908 40.7724734)
103858697,40.77388,-74.0152685,traffic_signals,3,,,POINT (-74.0152685 40.77388)
103858718,40.7744651,-74.0148077,,3,,,POINT (-74.0148077 40.7744651)
103858748,40.7751189,-74.0144217,traffic_signals,3,,,POINT (-74.0144217 40.7751189)
103859910,40.7856583,-74.0029637,traffic_signals,3,,,POINT (-74.0029637 40.7856583)
103860806,40.7790686,-74.01223,,3,,,POINT (-74.01223 40.7790686)
103860811,40.779744,-74.011832,traffic_signals,3,,,POINT (-74.011832 40.779744)
103860831,40.7801851,-74.0314892,,3,,,POINT (-74.0314892 40.7801851)
103860836,40.7812555,-74.0231428,,3,,,POINT (-74.0231428 40.7812555)
103860937,40.7821032,-74.0214821,traffic_signals,3,,,POINT (-74.0214821 40.7821032)
103860939,40.7822651,-74.0213455,traffic_signals,3,,,POINT (-74.0213455 40.7822651)
103860949,40.7842614,-74.0170002,,3,,,POINT (-74.0170002 40.7842614)
103860951,40.784149,-74.0170979,,3,,,POINT (-74.0170979 40.784149)
103860978,40.7787492,-74.0172469,,4,,,POINT (-74.0172469 40.7787492)
103861092,40.7711599,-74.0165229,,3,,,POINT (-74.0165229 40.7711599)
103861105,40.7718236,-74.0161833,traffic_signals,3,,,POINT (-74.0161833 40.7718236)
103861117,40.7731291,-74.0156043,traffic_signals,3,,,POINT (-74.0156043 40.7731291)
103861559,40.7567793,-74.031761,,3,,,POINT (-74.031761 40.7567793)
103861561,40.755556,-74.0321293,,4,,,POINT (-74.0321293 40.755556)
103861638,40.7851858,-74.0085053,traffic_signals,4,,,POINT (-74.0085053 40.7851858)
103861822,40.7694469,-74.0258507,,3,,,POINT (-74.0258507 40.7694469)
103861828,40.7708062,-74.0270426,stop,4,,,POINT (-74.0270426 40.7708062)
103861830,40.7727878,-74.0287532,,3,,,POINT (-74.0287532 40.7727878)
103861996,40.7843962,-74.0103644,,3,,,POINT (-74.0103644 40.7843962)
103862024,40.7716501,-74.0201569,,3,,,POINT (-74.0201569 40.7716501)
103862026,40.7725048,-74.0197767,,1,,,POINT (-74.0197767 40.7725048)
103862217,40.7703066,-74.033111,,4,,,POINT (-74.033111 40.7703066)
103862220,40.7708623,-74.0326434,,4,,,POINT (-74.0326434 40.7708623)
103862223,40.7714216,-74.0321702,,4,,,POINT (-74.0321702 40.7714216)
103862226,40.7719794,-74.0317027,,4,,,POINT (-74.0317027 40.7719794)
103862228,40.7724501,-74.0313033,,4,,,POINT (-74.0313033 40.7724501)
103862230,40.773029,-74.0308287,,3,,,POINT (-74.0308287 40.773029)
103862232,40.7735592,-74.0303458,traffic_signals,4,,,POINT (-74.0303458 40.7735592)
103862240,40.7739566,-74.0299486,,3,,,POINT (-74.0299486 40.7739566)
103862241,40.7744534,-74.0295741,,3,,,POINT (-74.0295741 40.7744534)
103862576,40.7775484,-74.0180568,traffic_signals,4,,,POINT (-74.0180568 40.7775484)
103862580,40.7793342,-74.01678,traffic_signals,4,,,POINT (-74.01678 40.7793342)
103862582,40.7799364,-74.0162922,traffic_signals,4,,,POINT (-74.0162922 40.7799364)
103862586,40.7805003,-74.015839,,3,,,POINT (-74.015839 40.7805003)
103862588,40.781072,-74.01538,,3,,,POINT (-74.01538 40.781072)
103862590,40.7822745,-74.0144232,,3,,,POINT (-74.0144232 40.7822745)
103862592,40.7828466,-74.0139605,traffic_signals,4,,,POINT (-74.0139605 40.7828466)
103862594,40.783426,-74.0134967,,3,,,POINT (-74.0134967 40.783426)
103862596,40.7839906,-74.0130376,,3,,,POINT (-74.0130376 40.7839906)
103862598,40.7845952,-74.0125635,traffic_signals,4,,,POINT (-74.0125635 40.7845952)
103862723,40.778784,-74.020873,stop,3,,,POINT (-74.020873 40.778784)
103862733,40.773086,-74.019126,,3,,,POINT (-74.019126 40.773086)
103862736,40.7359028,-74.0291848,traffic_signals,3,,,POINT (-74.0291848 40.7359028)
103862737,40.736038,-74.0301706,traffic_signals,3,,,POINT (-74.0301706 40.736038)
103862793,40.7806094,-74.027445,,1,,,POINT (-74.027445 40.7806094)
103862794,40.7810598,-74.0270551,,3,,,POINT (-74.0270551 40.7810598)
103862795,40.782026,-74.0262311,,3,,,POINT (-74.0262311 40.782026)
103862811,40.7797929,-74.0280573,,3,,,POINT (-74.0280573 40.7797929)
103862813,40.780286,-74.027667,,3,,,POINT (-74.027667 40.780286)
103862859,40.7757195,-74.0157489,,3,,,POINT (-74.0157489 40.7757195)
103862861,40.7763101,-74.0153131,,3,,,POINT (-74.0153131 40.7763101)
103862863,40.7768741,-74.0148703,,3,,,POINT (-74.0148703 40.7768741)
103863387,40.7708063,-74.0168381,,3,,,POINT (-74.0168381 40.7708063)
103863417,40.7711355,-74.0184002,traffic_signals,3,,,POINT (-74.0184002 40.7711355)
103863421,40.7686264,-74.0201588,,3,,,POINT (-74.0201588 40.7686264)
103863750,40.767929,-74.0213894,traffic_signals,3,,,POINT (-74.0213894 40.767929)
