osmid,y,x,highway,street_count,railway,geometry
2153536859,-34.6157744,-58.4502973,,3,,POINT (-58.4502973 -34.6157744)
2153536891,-34.6159959,-58.4461896,,3,,POINT (-58.4461896 -34.6159959)
2154079970,-34.6358655,-58.4418573,traffic_signals,3,,POINT (-58.4418573 -34.6358655)
2154144793,-34.644213,-58.4444438,,4,,POINT (-58.4444438 -34.644213)
2154144804,-34.6451897,-58.4441507,,3,,POINT (-58.4441507 -34.6451897)
2154144813,-34.6436546,-58.4442722,,3,,POINT (-58.4442722 -34.6436546)
2154144819,-34.6437866,-58.4445724,,3,,POINT (-58.4445724 -34.6437866)
2154144836,-34.6441504,-58.4441273,,4,,POINT (-58.4441273 -34.6441504)
2154144853,-34.6452217,-58.4443134,,3,,POINT (-58.4443134 -34.6452217)
2154144856,-34.6451291,-58.4438419,,3,,POINT (-58.4438419 -34.6451291)
2154153945,-34.6443363,-58.445067,,4,,POINT (-58.445067 -34.6443363)
2154153954,-34.6440957,-58.4451374,,1,,POINT (-58.4451374 -34.6440957)
2154153957,-34.6440123,-58.444833,,1,,POINT (-58.444833 -34.6440123)
2154153959,-34.6442752,-58.4447581,,4,,POINT (-58.4447581 -34.6442752)
2154153961,-34.6452555,-58.4444856,,3,,POINT (-58.4444856 -34.6452555)
2154153962,-34.6453091,-58.4447584,,3,,POINT (-58.4447584 -34.6453091)
2154158835,-34.6450682,-58.4435321,,3,,POINT (-58.4435321 -34.6450682)
2154158836,-34.6450059,-58.4432149,,3,,POINT (-58.4432149 -34.6450059)
2154158837,-34.6449463,-58.4429116,,3,,POINT (-58.4429116 -34.6449463)
2154158838,-34.6440889,-58.4438167,,4,,POINT (-58.4438167 -34.6440889)
2154158839,-34.6439794,-58.4431799,,1,,POINT (-58.4431799 -34.6439794)
2154162711,-34.6448851,-58.4426003,,3,,POINT (-58.4426003 -34.6448851)
2154162712,-34.6435174,-58.4439829,,3,,POINT (-58.4439829 -34.6435174)
2154162713,-34.6439486,-58.4428612,,1,,POINT (-58.4428612 -34.6439486)
2154177460,-34.6439856,-58.4425272,,3,,POINT (-58.4425272 -34.6439856)
2154177463,-34.6447626,-58.4419764,,3,,POINT (-58.4419764 -34.6447626)
2154177468,-34.6438573,-58.4415104,,1,,POINT (-58.4415104 -34.6438573)
2154177478,-34.6446239,-58.44128,,3,,POINT (-58.44128 -34.6446239)
2154177479,-34.6448252,-58.4422953,,3,,POINT (-58.4422953 -34.6448252)
2154195863,-34.6445259,-58.446025,,3,,POINT (-58.446025 -34.6445259)
2154229685,-34.6444664,-58.4405204,,3,,POINT (-58.4405204 -34.6444664)
2154292747,-34.6440488,-58.4428327,,4,,POINT (-58.4428327 -34.6440488)
2154292748,-34.6439219,-58.4422193,,3,,POINT (-58.4422193 -34.6439219)
2154292749,-34.6438492,-58.4418681,,3,,POINT (-58.4418681 -34.6438492)
2154296883,-34.6441129,-58.4431426,,3,,POINT (-58.4431426 -34.6441129)
2160026522,-34.6130261,-58.4573286,,3,,POINT (-58.4573286 -34.6130261)
2169314442,-34.6229703,-58.4386226,crossing,3,,POINT (-58.4386226 -34.6229703)
2187215616,-34.6340696,-58.3825142,,4,,POINT (-58.3825142 -34.6340696)
2187215618,-34.6341398,-58.3827099,,3,,POINT (-58.3827099 -34.6341398)
2190689158,-34.6125357,-58.373318,traffic_signals,4,,POINT (-58.373318 -34.6125357)
2287000259,-34.6087541,-58.4342541,,3,,POINT (-58.4342541 -34.6087541)
2304523752,-34.6159905,-58.4459359,,3,,POINT (-58.4459359 -34.6159905)
2304523753,-34.6159657,-58.4450667,,4,,POINT (-58.4450667 -34.6159657)
2305545334,-34.6127144,-58.4550416,,3,,POINT (-58.4550416 -34.6127144)
2305545336,-34.6127628,-58.4552685,,3,,POINT (-58.4552685 -34.6127628)
2305826861,-34.6107818,-58.455599,,3,,POINT (-58.455599 -34.6107818)
2305874078,-34.5936485,-58.373914,traffic_signals,5,,POINT (-58.373914 -34.5936485)
2307251511,-34.611751,-58.4516237,traffic_signals,4,,POINT (-58.4516237 -34.611751)
2307277004,-34.6201788,-58.443969,,3,,POINT (-58.443969 -34.6201788)
2320011901,-34.6057694,-58.370236,,3,,POINT (-58.370236 -34.6057694)
2320011902,-34.6065184,-58.3702301,traffic_signals,3,,POINT (-58.3702301 -34.6065184)
2321135315,-34.5947792,-58.3726851,traffic_signals,3,,POINT (-58.3726851 -34.5947792)
2321135318,-34.5955424,-58.3723013,,3,,POINT (-58.3723013 -34.5955424)
2321135320,-34.5961085,-58.3720455,traffic_signals,4,,POINT (-58.3720455 -34.5961085)
2321135321,-34.5968977,-58.3716985,,3,,POINT (-58.3716985 -34.5968977)
2321135322,-34.5970956,-58.371614,,3,,POINT (-58.371614 -34.5970956)
2321135325,-34.5983781,-58.3709716,traffic_signals,4,,POINT (-58.3709716 -34.5983781)
2377278998,-34.6157372,-58.4487452,,3,,POINT (-58.4487452 -34.6157372)
2418484955,-34.6221322,-58.38001,traffic_signals,4,,POINT (-58.38001 -34.6221322)
2433252076,-34.5769297,-58.4291064,,3,,POINT (-58.4291064 -34.5769297)
2461001951,-34.6045504,-58.4441556,,3,,POINT (-58.4441556 -34.6045504)
2461001952,-34.6053638,-58.4433473,,3,,POINT (-58.4433473 -34.6053638)
2489330121,-34.5848616,-58.3714272,,3,,POINT (-58.3714272 -34.5848616)
2489330122,-34.585507,-58.3702396,,3,,POINT (-58.3702396 -34.585507)
2498499636,-34.6341358,-58.446453,,3,,POINT (-58.446453 -34.6341358)
2498499637,-34.6345474,-58.4460854,,1,,POINT (-58.4460854 -34.6345474)
2532368249,-34.5736823,-58.4469675,,3,,POINT (-58.4469675 -34.5736823)
2557690090,-34.5738758,-58.4459586,,1,,POINT (-58.4459586 -34.5738758)
2579145687,-34.576971,-58.451479,traffic_signals,4,,POINT (-58.451479 -34.576971)
2591943388,-34.5763174,-58.4385655,,2,,POINT (-58.4385655 -34.5763174)
2591943390,-34.5762342,-58.4387061,,1,,POINT (-58.4387061 -34.5762342)
2592917702,-34.5759476,-58.4390544,,1,,POINT (-58.4390544 -34.5759476)
2592917703,-34.5762389,-58.438583,,1,,POINT (-58.438583 -34.5762389)
2604537190,-34.573741,-58.4470424,,2,,POINT (-58.4470424 -34.573741)
2604925887,-34.6316733,-58.3826246,,3,,POINT (-58.3826246 -34.6316733)
2604925889,-34.6315197,-58.3826313,traffic_signals,3,,POINT (-58.3826313 -34.6315197)
2604925905,-34.6314544,-58.3821299,,3,,POINT (-58.3821299 -34.6314544)
2666364148,-34.5783212,-58.425682,,3,,POINT (-58.425682 -34.5783212)
2672589206,-34.5861051,-58.4356278,traffic_signals,4,,POINT (-58.4356278 -34.5861051)
2672589401,-34.5867984,-58.4366085,traffic_signals,4,,POINT (-58.4366085 -34.5867984)
2672860678,-34.5909851,-58.4390199,,3,,POINT (-58.4390199 -34.5909851)
2725969810,-34.5850295,-58.3901365,traffic_signals,4,,POINT (-58.3901365 -34.5850295)
2725969821,-34.5844604,-58.3899646,traffic_signals,3,,POINT (-58.3899646 -34.5844604)
2726218759,-34.6280871,-58.4431668,traffic_signals,4,,POINT (-58.4431668 -34.6280871)
2757434150,-34.6053442,-58.3702715,,4,,POINT (-58.3702715 -34.6053442)
2836407168,-34.5986202,-58.3916632,traffic_signals,4,,POINT (-58.3916632 -34.5986202)
2872842308,-34.6250079,-58.4494842,,4,,POINT (-58.4494842 -34.6250079)
2878803401,-34.5830872,-58.4291243,,3,,POINT (-58.4291243 -34.5830872)
2921403467,-34.5904193,-58.3788782,,3,,POINT (-58.3788782 -34.5904193)
2929827422,-34.6266861,-58.3725549,traffic_signals,4,,POINT (-58.3725549 -34.6266861)
2929827425,-34.6273347,-58.3755671,traffic_signals,4,,POINT (-58.3755671 -34.6273347)
3036367532,-34.6335713,-58.402872,,3,,POINT (-58.402872 -34.6335713)
3069549815,-34.6382935,-58.4188468,,3,,POINT (-58.4188468 -34.6382935)
3069549816,-34.6427552,-58.4158903,,3,,POINT (-58.4158903 -34.6427552)
3069549820,-34.6413229,-58.4147861,,3,,POINT (-58.4147861 -34.6413229)
3069549823,-34.641096,-58.4124615,traffic_signals,3,,POINT (-58.4124615 -34.641096)
3069549824,-34.6408991,-58.4123957,,4,,POINT (-58.4123957 -34.6408991)
3072750297,-34.6386812,-58.4317644,,3,,POINT (-58.4317644 -34.6386812)
3072750298,-34.6384465,-58.4304849,,3,,POINT (-58.4304849 -34.6384465)
3072756592,-34.6357459,-58.4233921,,1,,POINT (-58.4233921 -34.6357459)
3073412285,-34.6303803,-58.4063724,traffic_signals,4,,POINT (-58.4063724 -34.6303803)
3073759400,-34.6263434,-58.4087028,,4,,POINT (-58.4087028 -34.6263434)
3073759401,-34.6282537,-58.4066529,,4,,POINT (-58.4066529 -34.6282537)
3073759402,-34.6280972,-58.4066725,traffic_signals,4,,POINT (-58.4066725 -34.6280972)
3073759403,-34.6281108,-58.406806,,4,,POINT (-58.406806 -34.6281108)
3074300614,-34.6369159,-58.4559942,,3,,POINT (-58.4559942 -34.6369159)
3074552826,-34.6129322,-58.4570939,,3,,POINT (-58.4570939 -34.6129322)
3075639858,-34.6068478,-58.4492739,traffic_signals,5,,POINT (-58.4492739 -34.6068478)
3075639860,-34.6069024,-58.449064,,3,,POINT (-58.449064 -34.6069024)
3076056775,-34.5877196,-58.4306337,,3,,POINT (-58.4306337 -34.5877196)
3077545867,-34.6001913,-58.4568516,,3,,POINT (-58.4568516 -34.6001913)
3077545868,-34.6001601,-58.4570138,,3,,POINT (-58.4570138 -34.6001601)
3077581418,-34.598644,-58.4529578,traffic_signals,5,,POINT (-58.4529578 -34.598644)
3077581423,-34.598561,-58.4528822,,3,,POINT (-58.4528822 -34.598561)
3077690662,-34.5785684,-58.3966053,,1,,POINT (-58.3966053 -34.5785684)
3077690664,-34.5754929,-58.4055401,,3,,POINT (-58.4055401 -34.5754929)
3077690667,-34.5755767,-58.4061071,,3,,POINT (-58.4061071 -34.5755767)
3077699398,-34.5853565,-58.3764862,,3,,POINT (-58.3764862 -34.5853565)
3077699402,-34.585054,-58.3767423,,3,,POINT (-58.3767423 -34.585054)
3088226153,-34.5956204,-58.4124403,,3,,POINT (-58.4124403 -34.5956204)
3171583472,-34.626137,-58.4087204,,3,,POINT (-58.4087204 -34.626137)
3175784861,-34.5928121,-58.3843848,crossing,3,,POINT (-58.3843848 -34.5928121)
3176041861,-34.6267378,-58.3738806,traffic_signals,4,,POINT (-58.3738806 -34.6267378)
3184666766,-34.5963553,-58.3784404,,4,,POINT (-58.3784404 -34.5963553)
3189430575,-34.593415,-58.382323,,3,,POINT (-58.382323 -34.593415)
3230825217,-34.6008412,-58.4463057,traffic_signals,3,,POINT (-58.4463057 -34.6008412)
3254582476,-34.5844681,-58.4545886,,3,,POINT (-58.4545886 -34.5844681)
3257684312,-34.5846628,-58.4445782,,3,,POINT (-58.4445782 -34.5846628)
3279563364,-34.5751411,-58.4348021,,1,,POINT (-58.4348021 -34.5751411)
3279563370,-34.5753003,-58.4350026,,1,,POINT (-58.4350026 -34.5753003)
3285259846,-34.6303142,-58.3962743,traffic_signals,4,,POINT (-58.3962743 -34.6303142)
3285259853,-34.6305851,-58.3977755,,4,,POINT (-58.3977755 -34.6305851)
3285259857,-34.6310566,-58.3991417,,4,,POINT (-58.3991417 -34.6310566)
3285259859,-34.6315415,-58.4005812,traffic_signals,4,,POINT (-58.4005812 -34.6315415)
3285260072,-34.6320941,-58.4019815,traffic_signals,4,,POINT (-58.4019815 -34.6320941)
3285260074,-34.6325475,-58.4031186,,4,,POINT (-58.4031186 -34.6325475)
3285260076,-34.633115,-58.4045365,traffic_signals,4,,POINT (-58.4045365 -34.633115)
3285260079,-34.6336307,-58.4060197,,4,,POINT (-58.4060197 -34.6336307)
3285260091,-34.6342107,-58.4078887,traffic_signals,4,,POINT (-58.4078887 -34.6342107)
3287039967,-34.6281425,-58.3968002,traffic_signals,4,,POINT (-58.3968002 -34.6281425)
3287039971,-34.6284404,-58.3985936,traffic_signals,4,,POINT (-58.3985936 -34.6284404)
3287039976,-34.6285944,-58.3998987,traffic_signals,4,,POINT (-58.3998987 -34.6285944)
3287039986,-34.628731,-58.4011017,,4,,POINT (-58.4011017 -34.628731)
3287039989,-34.6288887,-58.4023769,,4,,POINT (-58.4023769 -34.6288887)
3291714323,-34.6301916,-58.4063928,traffic_signals,4,,POINT (-58.4063928 -34.6301916)
3291714331,-34.6305689,-58.4067104,,3,,POINT (-58.4067104 -34.6305689)
3291714338,-34.6320101,-58.4081114,traffic_signals,4,,POINT (-58.4081114 -34.6320101)
3291714342,-34.632213,-58.4083532,,3,,POINT (-58.4083532 -34.632213)
3291714345,-34.6330861,-58.4095499,traffic_signals,4,,POINT (-58.4095499 -34.6330861)
3291714359,-34.6351443,-58.4123973,,4,,POINT (-58.4123973 -34.6351443)
3291714363,-34.6359826,-58.4138056,traffic_signals,4,,POINT (-58.4138056 -34.6359826)
3291714366,-34.6364224,-58.414561,traffic_signals,3,,POINT (-58.414561 -34.6364224)
3293610273,-34.63997,-58.4193611,traffic_signals,3,,POINT (-58.4193611 -34.63997)
3293610277,-34.6404388,-58.4198715,,3,,POINT (-58.4198715 -34.6404388)
3293610280,-34.6406763,-58.4201668,,3,,POINT (-58.4201668 -34.6406763)
3293610281,-34.6410086,-58.4205915,traffic_signals,4,,POINT (-58.4205915 -34.6410086)
3293610285,-34.6419528,-58.4217833,,3,,POINT (-58.4217833 -34.6419528)
3293610287,-34.64277,-58.4228379,traffic_signals,4,,POINT (-58.4228379 -34.64277)
3293610290,-34.6434255,-58.4236523,traffic_signals,4,,POINT (-58.4236523 -34.6434255)
3352157718,-34.6435514,-58.3912043,,3,,POINT (-58.3912043 -34.6435514)
3352157745,-34.6451465,-58.3969518,,4,,POINT (-58.3969518 -34.6451465)
3362852906,-34.5978793,-58.3716969,traffic_signals,3,,POINT (-58.3716969 -34.5978793)
3365065897,-34.5892203,-58.4223936,traffic_signals,3,,POINT (-58.4223936 -34.5892203)
3365065904,-34.6087849,-58.4369836,,3,,POINT (-58.4369836 -34.6087849)
3405889998,-34.6271657,-58.4406139,,3,,POINT (-58.4406139 -34.6271657)
3407651880,-34.6039408,-58.3865522,traffic_signals,4,,POINT (-58.3865522 -34.6039408)
3427066918,-34.627291,-58.441421,,4,,POINT (-58.441421 -34.627291)
3427066919,-34.6273654,-58.4421501,,4,,POINT (-58.4421501 -34.6273654)
3447842698,-34.591456,-58.374039,,3,,POINT (-58.374039 -34.591456)
3475509299,-34.5770678,-58.430227,traffic_signals,4,,POINT (-58.430227 -34.5770678)
3484971434,-34.5973441,-58.3817431,,3,,POINT (-58.3817431 -34.5973441)
3647513546,-34.5729407,-58.3939234,,3,,POINT (-58.3939234 -34.5729407)
3647513547,-34.5728613,-58.3918035,traffic_signals,4,,POINT (-58.3918035 -34.5728613)
3647572667,-34.5732998,-58.3921773,,4,,POINT (-58.3921773 -34.5732998)
3647587442,-34.5737412,-58.392551,traffic_signals,3,,POINT (-58.392551 -34.5737412)
3651575220,-34.5897199,-58.3795183,,3,,POINT (-58.3795183 -34.5897199)
3725492045,-34.5864258,-58.4547624,,3,,POINT (-58.4547624 -34.5864258)
3725559185,-34.6362926,-58.44805,,4,,POINT (-58.44805 -34.6362926)
3739514743,-34.6481636,-58.3956954,,1,crossing,POINT (-58.3956954 -34.6481636)
3773152438,-34.6219449,-58.444666,,3,,POINT (-58.444666 -34.6219449)
3832092692,-34.5742114,-58.432123,crossing,3,,POINT (-58.432123 -34.5742114)
3836645790,-34.5886291,-58.4507838,traffic_signals,4,,POINT (-58.4507838 -34.5886291)
3836713725,-34.5940614,-58.4503161,,3,,POINT (-58.4503161 -34.5940614)
3836771577,-34.5858652,-58.4544042,traffic_signals,3,,POINT (-58.4544042 -34.5858652)
3853816360,-34.6190693,-58.3802111,,3,,POINT (-58.3802111 -34.6190693)
3853816361,-34.6190664,-58.3814501,,3,,POINT (-58.3814501 -34.6190664)
4042777682,-34.5858532,-58.3725958,traffic_signals,3,,POINT (-58.3725958 -34.5858532)
4093501133,-34.5844616,-58.3726268,traffic_signals,3,,POINT (-58.3726268 -34.5844616)
4108811205,-34.6463892,-58.3782186,,4,,POINT (-58.3782186 -34.6463892)
4108811206,-34.646867,-58.3801543,,4,,POINT (-58.3801543 -34.646867)
4149413872,-34.5770028,-58.4053018,,3,,POINT (-58.4053018 -34.5770028)
4149413873,-34.5774325,-58.404629,,1,,POINT (-58.404629 -34.5774325)
4156686229,-34.6271075,-58.3873379,,3,,POINT (-58.3873379 -34.6271075)
4187552048,-34.6148886,-58.4337106,,2,,POINT (-58.4337106 -34.6148886)
4240312763,-34.5834834,-58.3775248,,3,,POINT (-58.3775248 -34.5834834)
4240312764,-34.5831645,-58.378962,,3,,POINT (-58.378962 -34.5831645)
4240312765,-34.5833215,-58.3786304,,3,,POINT (-58.3786304 -34.5833215)
4283555471,-34.5916775,-58.3878755,,3,,POINT (-58.3878755 -34.5916775)
4349332351,-34.5769065,-58.4302131,,3,,POINT (-58.4302131 -34.5769065)
4349332355,-34.5771662,-58.4293213,,3,,POINT (-58.4293213 -34.5771662)
4349332356,-34.5772223,-58.4290888,traffic_signals,4,,POINT (-58.4290888 -34.5772223)
4386499890,-34.6110728,-58.4229267,,3,,POINT (-58.4229267 -34.6110728)
4406273904,-34.6225963,-58.3813045,motorway_junction,3,,POINT (-58.3813045 -34.6225963)
4437301603,-34.587113,-58.4552321,,3,,POINT (-58.4552321 -34.587113)
4437301604,-34.5870857,-58.4549043,,3,,POINT (-58.4549043 -34.5870857)
4439404223,-34.6190112,-58.444205,,1,,POINT (-58.444205 -34.6190112)
4446312737,-34.5887974,-58.4511804,crossing,3,,POINT (-58.4511804 -34.5887974)
4455748745,-34.6412681,-58.4461694,traffic_signals,4,,POINT (-58.4461694 -34.6412681)
4455748746,-34.6388236,-58.4493885,,4,,POINT (-58.4493885 -34.6388236)
4455748747,-34.6397988,-58.448106,,4,,POINT (-58.448106 -34.6397988)
4455748748,-34.6405374,-58.4471352,,4,,POINT (-58.4471352 -34.6405374)
4455748749,-34.6381734,-58.4503336,,4,,POINT (-58.4503336 -34.6381734)
4465034972,-34.6232968,-58.381548,motorway_junction,3,,POINT (-58.381548 -34.6232968)
4465136605,-34.6198322,-58.3814433,crossing,3,,POINT (-58.3814433 -34.6198322)
4465141256,-34.6186968,-58.3810908,,3,,POINT (-58.3810908 -34.6186968)
4465200009,-34.6302611,-58.3786871,,3,,POINT (-58.3786871 -34.6302611)
4465201047,-34.6266735,-58.3709468,traffic_signals,3,,POINT (-58.3709468 -34.6266735)
4465216015,-34.6290439,-58.370285,,3,,POINT (-58.370285 -34.6290439)
4466582349,-34.5915031,-58.4224611,mini_roundabout,6,,POINT (-58.4224611 -34.5915031)
4466584607,-34.5896149,-58.4181135,,4,,POINT (-58.4181135 -34.5896149)
4466595797,-34.6037997,-58.3819301,,3,,POINT (-58.3819301 -34.6037997)
4466622249,-34.5798259,-58.4055195,traffic_signals,3,,POINT (-58.4055195 -34.5798259)
4466707487,-34.6077603,-58.3710941,crossing,3,,POINT (-58.3710941 -34.6077603)
4466849127,-34.6014562,-58.4447497,traffic_signals,4,,POINT (-58.4447497 -34.6014562)
4466872802,-34.6039359,-58.4321668,,3,,POINT (-58.4321668 -34.6039359)
4467070287,-34.6064633,-58.4386783,,5,,POINT (-58.4386783 -34.6064633)
4467073413,-34.6063887,-58.4384297,,3,,POINT (-58.4384297 -34.6063887)
4467088894,-34.6042866,-58.4356237,,3,,POINT (-58.4356237 -34.6042866)
4467090755,-34.5943887,-58.3772478,,4,,POINT (-58.3772478 -34.5943887)
4468382224,-34.6087403,-58.4465259,,3,,POINT (-58.4465259 -34.6087403)
4468382225,-34.6089413,-58.4464331,,4,,POINT (-58.4464331 -34.6089413)
4468636334,-34.629292,-58.4055562,,4,,POINT (-58.4055562 -34.629292)
4469324648,-34.6333557,-58.4315623,,4,,POINT (-58.4315623 -34.6333557)
4469324649,-34.6333907,-58.4318136,,3,,POINT (-58.4318136 -34.6333907)
4469364045,-34.5842173,-58.3732002,traffic_signals,3,,POINT (-58.3732002 -34.5842173)
4469364071,-34.5858597,-58.3705258,,3,,POINT (-58.3705258 -34.5858597)
4469364087,-34.5860153,-58.370261,,3,,POINT (-58.370261 -34.5860153)
4469415982,-34.6384902,-58.4389743,,3,,POINT (-58.4389743 -34.6384902)
4472923265,-34.6425186,-58.4160999,,3,,POINT (-58.4160999 -34.6425186)
4472923267,-34.6431407,-58.4161104,,3,,POINT (-58.4161104 -34.6431407)
4473526445,-34.6425924,-58.413081,,3,,POINT (-58.413081 -34.6425924)
4473728259,-34.5891752,-58.3722905,,3,,POINT (-58.3722905 -34.5891752)
4473797765,-34.5884674,-58.3718953,,5,,POINT (-58.3718953 -34.5884674)
4473797774,-34.5889598,-58.3721082,,3,,POINT (-58.3721082 -34.5889598)
4473852526,-34.5887253,-58.3719144,crossing,3,,POINT (-58.3719144 -34.5887253)
4475248730,-34.6434628,-58.413223,,3,,POINT (-58.413223 -34.6434628)
4475248734,-34.6437259,-58.4135901,,3,,POINT (-58.4135901 -34.6437259)
4475248735,-34.6437361,-58.4132965,,3,,POINT (-58.4132965 -34.6437361)
4475253382,-34.5888999,-58.3707258,,3,,POINT (-58.3707258 -34.5888999)
4475327502,-34.6394386,-58.4186385,,3,,POINT (-58.4186385 -34.6394386)
4475377787,-34.6341589,-58.4110035,traffic_signals,4,,POINT (-58.4110035 -34.6341589)
4475377889,-34.6342843,-58.4109518,traffic_signals,4,,POINT (-58.4109518 -34.6342843)
4475378440,-34.5806363,-58.4007258,,3,,POINT (-58.4007258 -34.5806363)
4475430211,-34.5850318,-58.3964416,,3,,POINT (-58.3964416 -34.5850318)
4475430212,-34.5851123,-58.3965629,,3,,POINT (-58.3965629 -34.5851123)
4475430213,-34.5852171,-58.3966508,,3,,POINT (-58.3966508 -34.5852171)
4475430214,-34.5853045,-58.3963959,,3,,POINT (-58.3963959 -34.5853045)
4475508823,-34.5911881,-58.3843278,,3,,POINT (-58.3843278 -34.5911881)
4475508840,-34.5915325,-58.3835933,,3,,POINT (-58.3835933 -34.5915325)
4475508879,-34.5927368,-58.3844537,,4,,POINT (-58.3844537 -34.5927368)
4475517934,-34.5868979,-58.3903117,,3,,POINT (-58.3903117 -34.5868979)
4475517937,-34.5868898,-58.3906833,,3,,POINT (-58.3906833 -34.5868898)
4475657644,-34.5848858,-58.3912684,,3,,POINT (-58.3912684 -34.5848858)
4475665678,-34.5868788,-58.3845455,,3,,POINT (-58.3845455 -34.5868788)
4475665683,-34.587076,-58.384268,,3,,POINT (-58.384268 -34.587076)
4475680355,-34.5864393,-58.3856513,,3,,POINT (-58.3856513 -34.5864393)
4475802034,-34.5957386,-58.4569049,,4,,POINT (-58.4569049 -34.5957386)
4475885380,-34.5874157,-58.4550012,,3,,POINT (-58.4550012 -34.5874157)
4475887959,-34.5866776,-58.4571203,,3,,POINT (-58.4571203 -34.5866776)
4475941758,-34.6276301,-58.3942821,traffic_signals,3,,POINT (-58.3942821 -34.6276301)
4475941764,-34.6277761,-58.3953536,,3,,POINT (-58.3953536 -34.6277761)
4475954184,-34.626783,-58.3894711,traffic_signals,4,,POINT (-58.3894711 -34.626783)
4475973789,-34.6322394,-58.3834899,,3,,POINT (-58.3834899 -34.6322394)
4477060199,-34.5977087,-58.4225054,,3,,POINT (-58.4225054 -34.5977087)
4477060205,-34.5977585,-58.4233804,,4,,POINT (-58.4233804 -34.5977585)
4477060206,-34.5978056,-58.4235887,crossing,3,,POINT (-58.4235887 -34.5978056)
4477060209,-34.5978471,-58.4233979,traffic_signals,4,,POINT (-58.4233979 -34.5978471)
4477906483,-34.5764025,-58.3832776,,3,,POINT (-58.3832776 -34.5764025)
4477906813,-34.577865,-58.385177,,3,,POINT (-58.385177 -34.577865)
4477906847,-34.5783184,-58.3873217,,3,,POINT (-58.3873217 -34.5783184)
4479636998,-34.5866859,-58.4309755,crossing,3,,POINT (-58.4309755 -34.5866859)
4480295684,-34.5998105,-58.4494197,,3,,POINT (-58.4494197 -34.5998105)
4480454353,-34.6028231,-58.4559139,,4,,POINT (-58.4559139 -34.6028231)
4482094368,-34.6425201,-58.3754979,,3,,POINT (-58.3754979 -34.6425201)
4482138637,-34.6332522,-58.3758309,traffic_signals,4,,POINT (-58.3758309 -34.6332522)
4482178770,-34.6345124,-58.3754264,,4,,POINT (-58.3754264 -34.6345124)
4482871060,-34.6384181,-58.3875346,,3,,POINT (-58.3875346 -34.6384181)
4482976065,-34.6378648,-58.3870178,,3,,POINT (-58.3870178 -34.6378648)
4482992802,-34.637791,-58.3865761,,3,,POINT (-58.3865761 -34.637791)
4514424279,-34.6152505,-58.380781,traffic_signals,4,,POINT (-58.380781 -34.6152505)
4514424282,-34.6152308,-58.3803608,traffic_signals,4,,POINT (-58.3803608 -34.6152308)
4514424283,-34.6142081,-58.3808312,traffic_signals,4,,POINT (-58.3808312 -34.6142081)
4514424287,-34.6141823,-58.3804186,traffic_signals,4,,POINT (-58.3804186 -34.6141823)
4515468569,-34.6118848,-58.3814813,,3,,POINT (-58.3814813 -34.6118848)
4515468572,-34.6113641,-58.3813977,,3,,POINT (-58.3813977 -34.6113641)
4516478320,-34.6196266,-58.3805739,crossing,3,,POINT (-58.3805739 -34.6196266)
4524143350,-34.5767497,-58.4307697,,3,,POINT (-58.4307697 -34.5767497)
4555441094,-34.5761787,-58.4075027,,3,,POINT (-58.4075027 -34.5761787)
4558008422,-34.6292065,-58.4056449,,3,,POINT (-58.4056449 -34.6292065)
4562188387,-34.594374,-58.3827264,crossing,3,,POINT (-58.3827264 -34.594374)
4564231349,-34.5898905,-58.3793098,,3,,POINT (-58.3793098 -34.5898905)
4566223050,-34.5939225,-58.4103306,traffic_signals,3,,POINT (-58.4103306 -34.5939225)
4567255367,-34.6281025,-58.372342,,3,,POINT (-58.372342 -34.6281025)
4567255369,-34.6281801,-58.3722237,,3,,POINT (-58.3722237 -34.6281801)
4571015883,-34.5884809,-58.3986382,crossing,3,,POINT (-58.3986382 -34.5884809)
4574369706,-34.5894904,-58.4180075,,3,,POINT (-58.4180075 -34.5894904)
4582256521,-34.5922015,-58.3761922,,2,,POINT (-58.3761922 -34.5922015)
4591615360,-34.6350521,-58.4473649,,3,,POINT (-58.4473649 -34.6350521)
4591615363,-34.634975,-58.4472104,,3,,POINT (-58.4472104 -34.634975)
4598589126,-34.6362101,-58.4245328,,4,,POINT (-58.4245328 -34.6362101)
4598589128,-34.634851,-58.4248286,traffic_signals,3,,POINT (-58.4248286 -34.634851)
4598589129,-34.6336993,-58.4251881,traffic_signals,5,,POINT (-58.4251881 -34.6336993)
4600005393,-34.6320485,-58.4402851,,1,,POINT (-58.4402851 -34.6320485)
4600005394,-34.6316135,-58.4406158,,1,,POINT (-58.4406158 -34.6316135)
4600005395,-34.6319367,-58.4400454,,1,,POINT (-58.4400454 -34.6319367)
4600005396,-34.6314782,-58.4403496,,1,,POINT (-58.4403496 -34.6314782)
4633502536,-34.5740612,-58.4302777,,3,,POINT (-58.4302777 -34.5740612)
4633502537,-34.5738266,-58.4303147,,3,,POINT (-58.4303147 -34.5738266)
4633591946,-34.5752622,-58.4148368,,3,,POINT (-58.4148368 -34.5752622)
4635066561,-34.5750553,-58.4154093,,3,,POINT (-58.4154093 -34.5750553)
4635066562,-34.5750872,-58.4153963,,3,,POINT (-58.4153963 -34.5750872)
4635066565,-34.5746405,-58.4151502,,3,,POINT (-58.4151502 -34.5746405)
4635066568,-34.5747798,-58.4146518,,4,,POINT (-58.4146518 -34.5747798)
4635066570,-34.5749509,-58.414581,,3,,POINT (-58.414581 -34.5749509)
